Order Date,Ship Date,Ship Mode,Segment,State,Sub-Category,Discount,Sales,Quantity,Profit,iforest_score
2015-11-10,2015-11-14,Standard Class,Home Office,Minnesota,Storage,0.0,795.51,3,143.1918,0.48816008337544703
2015-11-10,2015-11-14,Standard Class,Home Office,Minnesota,Copiers,0.0,549.99,1,274.995,0.5838823552118355
2015-11-10,2015-11-14,Standard Class,Home Office,Minnesota,Binders,0.0,74.76,3,34.3896,0.36945738483502294
2015-11-10,2015-11-14,Standard Class,Home Office,Minnesota,Furnishings,0.0,29.22,3,12.8568,0.3510752634482929
2014-09-10,2014-09-14,Standard Class,Home Office,Virginia,Binders,0.0,9.64,2,4.7236,0.3530476529792331
2015-08-05,2015-08-11,Standard Class,Corporate,Texas,Storage,0.2,33.488,7,-1.2558,0.4256677078972644
2015-08-05,2015-08-11,Standard Class,Corporate,Texas,Supplies,0.2,23.04,3,-4.896,0.3575979740027304
2015-08-05,2015-08-11,Standard Class,Corporate,Texas,Binders,0.8,1.362,1,-2.1792,0.42551506883351836
2015-08-05,2015-08-11,Standard Class,Corporate,Texas,Furnishings,0.6,14.76,5,-11.439,0.4052805229158365
2017-09-03,2017-09-07,Second Class,Consumer,California,Bookcases,0.15,239.666,2,14.098,0.39696181647948375
2015-11-01,2015-11-08,Standard Class,Consumer,Arkansas,Tables,0.0,301.96,2,45.294,0.4341151074545631
2015-04-29,2015-05-04,Second Class,Home Office,Pennsylvania,Paper,0.2,7.968,2,2.8884,0.35099914922396996
2016-05-01,2016-05-04,Second Class,Consumer,Arkansas,Paper,0.0,109.92,2,53.8608,0.41299401303457156
2016-05-01,2016-05-04,Second Class,Consumer,Arkansas,Paper,0.0,19.44,3,9.3312,0.34885258388075313
2016-05-01,2016-05-04,Second Class,Consumer,Arkansas,Art,0.0,11.16,2,4.3524,0.3512861423885909
2014-08-05,2014-08-07,Second Class,Corporate,Connecticut,Appliances,0.0,79.47,3,22.2516,0.3619024363300422
2014-08-05,2014-08-07,Second Class,Corporate,Connecticut,Art,0.0,4.56,2,2.0064,0.35661865420393457
2014-08-05,2014-08-07,Second Class,Corporate,Connecticut,Chairs,0.0,1133.35,5,294.671,0.5466434881552915
2016-01-04,2016-01-08,Standard Class,Corporate,Pennsylvania,Art,0.2,4.672,1,0.584,0.405260706349716
2016-01-04,2016-01-08,Standard Class,Corporate,Pennsylvania,Binders,0.7,104.58,6,-80.178,0.48158673115462
2016-11-07,2016-11-12,Standard Class,Home Office,Wyoming,Chairs,0.2,1603.136,4,100.196,0.5678080850171838
2016-06-14,2016-06-14,Same Day,Corporate,California,Tables,0.2,1293.488,7,80.843,0.5493534010226374
2016-09-24,2016-09-28,Standard Class,Consumer,Indiana,Furnishings,0.0,127.95,3,21.7515,0.36820586687832624
2017-03-30,2017-04-03,Standard Class,Home Office,Georgia,Storage,0.0,59.76,1,16.7328,0.42992713616224776
2017-06-04,2017-06-04,Same Day,Home Office,Arkansas,Binders,0.0,108.08,7,54.04,0.43949598677458696
2017-06-04,2017-06-04,Same Day,Home Office,Arkansas,Binders,0.0,9.54,3,4.3884,0.34904322042079894
2015-04-07,2015-04-09,First Class,Home Office,Pennsylvania,Art,0.2,11.736,3,1.0269,0.3488808682851623
2014-05-21,2014-05-26,Standard Class,Home Office,Massachusetts,Binders,0.0,447.86,7,219.4514,0.520300517086601
2014-05-21,2014-05-26,Standard Class,Home Office,Massachusetts,Paper,0.0,17.94,3,8.7906,0.3489574388657759
2014-05-21,2014-05-26,Standard Class,Home Office,Massachusetts,Appliances,0.0,245.88,6,68.8464,0.4494784823348984
2016-09-05,2016-09-11,Standard Class,Consumer,New York,Paper,0.0,192.16,4,92.2368,0.41674837319353986
2016-09-18,2016-09-22,Standard Class,Corporate,California,Chairs,0.2,801.568,2,50.098,0.5053969270956742
2016-09-18,2016-09-22,Standard Class,Corporate,California,Paper,0.0,368.91,9,180.7659,0.5514772921970437
2016-09-18,2016-09-22,Standard Class,Corporate,California,Chairs,0.2,885.528,9,-99.6219,0.584364848437849
2016-03-13,2016-03-15,Second Class,Corporate,California,Furnishings,0.0,28.28,2,7.3528,0.3563701386324133
2016-03-13,2016-03-15,Second Class,Corporate,California,Supplies,0.0,4912.59,3,196.5036,0.7007374438347717
2014-10-16,2014-10-17,Same Day,Consumer,California,Binders,0.2,14.352,3,5.0232,0.3479617923637974
2014-10-16,2014-10-17,Same Day,Consumer,California,Accessories,0.0,179.97,3,86.3856,0.4123066414846997
2017-10-08,2017-10-11,First Class,Corporate,Rhode Island,Storage,0.0,42.76,1,11.1176,0.4277754323999809
2015-05-07,2015-05-12,Standard Class,Consumer,Kentucky,Paper,0.0,45.68,2,21.0128,0.36718223872309746
2016-04-14,2016-04-17,First Class,Consumer,Maryland,Binders,0.0,25.06,2,11.7782,0.3604388687134025
2016-11-21,2016-11-26,Standard Class,Consumer,Illinois,Paper,0.2,38.432,1,13.4512,0.42706610748897816
2016-11-21,2016-11-26,Standard Class,Consumer,Illinois,Storage,0.2,21.568,2,1.6176,0.3539624075989671
2016-11-21,2016-11-26,Standard Class,Consumer,Illinois,Accessories,0.2,81.576,3,2.0394,0.3526221508159312
2017-09-10,2017-09-14,Standard Class,Consumer,Georgia,Binders,0.0,2.78,1,1.3622,0.4106482111839265
2017-09-09,2017-09-14,Standard Class,Corporate,California,Storage,0.0,99.87,3,23.9688,0.3676860448520571
2014-11-01,2014-11-08,Standard Class,Home Office,California,Labels,0.0,44.4,3,22.2,0.358737699145695
2014-11-01,2014-11-08,Standard Class,Home Office,California,Paper,0.0,21.4,5,9.63,0.3693947370637138
2016-04-03,2016-04-09,Standard Class,Consumer,Indiana,Furnishings,0.0,71.12,4,22.0472,0.36967447221841804
2016-04-03,2016-04-09,Standard Class,Consumer,Indiana,Phones,0.0,259.96,4,124.7808,0.43070367350327204
2017-01-12,2017-01-16,Standard Class,Corporate,California,Envelopes,0.0,9.78,1,4.89,0.4036424651065141
2015-11-20,2015-11-24,Standard Class,Home Office,California,Binders,0.2,24.192,9,7.56,0.47207226962456045
2016-11-27,2016-12-02,Standard Class,Corporate,New Jersey,Furnishings,0.0,31.56,3,10.4148,0.35040459770928084
2017-11-06,2017-11-06,Same Day,Home Office,California,Paper,0.0,59.94,3,28.1718,0.36430809698669986
2017-11-06,2017-11-06,Same Day,Home Office,California,Paper,0.0,45.36,4,22.2264,0.3680933057290743
2017-11-06,2017-11-06,Same Day,Home Office,California,Paper,0.0,26.4,5,12.672,0.36993552156387915
2017-11-06,2017-11-06,Same Day,Home Office,California,Labels,0.0,41.4,4,19.872,0.36460758416264366
2017-11-06,2017-11-06,Same Day,Home Office,California,Accessories,0.0,16.95,1,1.017,0.40159466325054377
2016-12-02,2016-12-07,Standard Class,Corporate,California,Binders,0.2,24.704,2,9.264,0.35725811061320467
2016-12-02,2016-12-07,Standard Class,Corporate,California,Appliances,0.0,59.7,3,26.865,0.36225292357680633
2016-12-02,2016-12-07,Standard Class,Corporate,California,Furnishings,0.0,14.52,3,5.6628,0.3479617923637974
2016-12-02,2016-12-07,Standard Class,Corporate,California,Binders,0.2,104.184,3,33.8598,0.3739660540581703
2016-12-17,2016-12-22,Standard Class,Home Office,Washington,Storage,0.0,46.53,3,13.0284,0.349906619783916
2014-08-24,2014-08-26,Second Class,Corporate,Kentucky,Supplies,0.0,25.5,3,6.63,0.34867088455408723
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Storage,0.0,14.9,5,1.043,0.3768072958677769
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Labels,0.0,87.71,7,41.2237,0.42355728758508765
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Chairs,0.1,199.764,2,8.8784,0.3943896835311937
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Storage,0.0,94.6,4,27.434,0.3756026946675648
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Bookcases,0.2,4228.704,6,158.5764,0.6881890638726994
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Bookcases,0.2,2003.92,5,-25.049,0.6067029968256816
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Phones,0.0,209.97,3,58.7916,0.3988592641334376
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Accessories,0.0,659.9,2,217.767,0.5310533509715413
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Paper,0.0,110.96,2,53.2608,0.41299401303457156
2015-09-17,2015-09-23,Standard Class,Consumer,New York,Phones,0.0,67.8,4,1.356,0.36869103986196383
2016-11-26,2016-11-30,Second Class,Corporate,New York,Tables,0.4,313.176,2,-120.0508,0.4897304273990642
2017-11-19,2017-11-22,Second Class,Consumer,Virginia,Art,0.0,22.96,7,6.6584,0.4122677065792451
2017-06-03,2017-06-08,Standard Class,Corporate,Washington,Accessories,0.0,1099.5,10,362.835,0.6579358338468491
2014-04-08,2014-04-12,Standard Class,Corporate,Alabama,Tables,0.0,1215.92,8,316.1392,0.6037542411028737
2014-10-11,2014-10-15,Standard Class,Corporate,Arkansas,Labels,0.0,7.31,1,3.4357,0.398483036328777
2014-10-11,2014-10-15,Standard Class,Corporate,Arkansas,Furnishings,0.0,8.92,4,3.9248,0.3635456951532355
2017-07-07,2017-07-09,First Class,Consumer,Pennsylvania,Bookcases,0.5,87.21,3,-45.3492,0.39693900658981707
2017-07-07,2017-07-09,First Class,Consumer,Pennsylvania,Paper,0.2,15.552,3,5.4432,0.34863606996689633
2017-07-07,2017-07-09,First Class,Consumer,Pennsylvania,Phones,0.4,683.988,2,-113.998,0.5262163015879604
2017-07-07,2017-07-09,First Class,Consumer,Pennsylvania,Storage,0.2,13.392,3,1.0044,0.3486229103385827
2017-07-07,2017-07-09,First Class,Consumer,Pennsylvania,Accessories,0.2,16.776,3,4.8231,0.3493756457881053
2017-07-07,2017-07-09,First Class,Consumer,Pennsylvania,Accessories,0.2,527.92,2,85.787,0.4618685993196806
2016-07-04,2016-07-04,Same Day,Home Office,Washington,Furnishings,0.0,25.4,5,8.636,0.3693558858502511
2016-07-04,2016-07-04,Same Day,Home Office,Washington,Phones,0.2,177.48,3,19.9665,0.37548255391501795
2016-07-04,2016-07-04,Same Day,Home Office,Washington,Phones,0.2,71.976,3,8.997,0.3533482980763305
2017-05-19,2017-05-25,Standard Class,Consumer,Texas,Phones,0.2,95.992,1,9.5992,0.43122757564659303
2017-05-19,2017-05-25,Standard Class,Consumer,Texas,Labels,0.2,13.216,4,4.2952,0.3620702322707176
2017-10-12,2017-10-14,Second Class,Consumer,California,Accessories,0.0,435.84,12,130.752,0.650303670954064
2017-10-12,2017-10-14,Second Class,Consumer,California,Art,0.0,5.88,2,1.5876,0.3522876775569121
2016-08-06,2016-08-13,Standard Class,Consumer,California,Phones,0.2,211.168,4,18.4772,0.39010236819832955
2014-08-25,2014-08-29,Standard Class,Corporate,California,Furnishings,0.0,6.28,1,2.6376,0.39584380816221215
2014-08-25,2014-08-29,Standard Class,Corporate,California,Accessories,0.0,95.1,5,30.432,0.38757431626213473
2014-08-25,2014-08-29,Standard Class,Corporate,California,Paper,0.0,25.92,4,12.4416,0.36283971703913553
2014-08-25,2014-08-29,Standard Class,Corporate,California,Storage,0.0,48.84,4,13.1868,0.36334378144684026
2015-09-14,2015-09-18,Second Class,Home Office,Iowa,Binders,0.0,25.9,5,12.691,0.36993552156387915
2017-03-05,2017-03-05,Same Day,Corporate,Mississippi,Envelopes,0.0,42.68,4,19.6328,0.36498838954111323
2017-03-05,2017-03-05,Same Day,Corporate,Mississippi,Accessories,0.0,299.97,3,125.9874,0.4366601574829555
2017-03-05,2017-03-05,Same Day,Corporate,Mississippi,Appliances,0.0,262.24,2,78.672,0.4354357373498312
2017-03-05,2017-03-05,Same Day,Corporate,Mississippi,Binders,0.0,234.36,6,112.4928,0.45890720278718033
2017-04-15,2017-04-21,Standard Class,Home Office,Texas,Paper,0.2,20.736,4,7.2576,0.3612905478257999
2014-03-30,2014-03-31,First Class,Corporate,New York,Art,0.0,10.5,5,2.94,0.37369038489730116
2014-11-11,2014-11-15,Second Class,Corporate,Pennsylvania,Furnishings,0.2,23.968,2,7.7896,0.3572960717284564
2014-11-11,2014-11-15,Second Class,Corporate,Pennsylvania,Bookcases,0.5,521.96,4,-250.5408,0.5323508388123207
2016-03-12,2016-03-15,Second Class,Corporate,California,Storage,0.0,676.55,5,6.7655,0.4501616329975148
2016-03-12,2016-03-15,Second Class,Corporate,California,Appliances,0.0,154.9,5,40.274,0.4052546370837206
2016-03-12,2016-03-15,Second Class,Corporate,California,Envelopes,0.0,30.56,4,14.9744,0.36637195575223663
2016-03-12,2016-03-15,Second Class,Corporate,California,Chairs,0.2,770.352,3,77.0352,0.4701679011247164
2017-02-09,2017-02-14,Second Class,Corporate,California,Furnishings,0.0,21.12,4,6.5472,0.3619994522651649
2014-11-11,2014-11-13,Second Class,Home Office,California,Phones,0.2,575.928,9,57.5928,0.5343432903978907
2014-11-11,2014-11-13,Second Class,Home Office,California,Appliances,0.0,7.78,2,2.0228,0.3501697539331876
2014-11-11,2014-11-13,Second Class,Home Office,California,Paper,0.0,123.92,4,55.764,0.39616674466640506
2017-08-20,2017-08-25,Standard Class,Corporate,California,Supplies,0.0,17.22,3,5.166,0.34780152460508024
2017-08-20,2017-08-25,Standard Class,Corporate,California,Storage,0.0,226.56,6,63.4368,0.444068211169186
2017-08-20,2017-08-25,Standard Class,Corporate,California,Phones,0.2,107.88,3,10.788,0.3650492045279913
2016-01-15,2016-01-17,First Class,Home Office,New York,Paper,0.0,81.98,2,40.1702,0.390048610914214
2014-07-20,2014-07-22,First Class,Consumer,California,Paper,0.0,104.85,1,50.328,0.4805728751300783
2014-07-20,2014-07-22,First Class,Consumer,California,Binders,0.2,8.704,2,3.1552,0.35099914922396996
2014-07-20,2014-07-22,First Class,Consumer,California,Paper,0.0,19.92,4,9.7608,0.36246914674611747
2014-07-20,2014-07-22,First Class,Consumer,California,Furnishings,0.0,43.02,3,15.4872,0.3532565355462981
2017-02-06,2017-02-11,Standard Class,Consumer,New York,Bookcases,0.2,240.784,1,30.098,0.4838119322252607
2015-12-25,2015-12-29,Standard Class,Home Office,New York,Appliances,0.0,414.96,2,124.488,0.4618565823944621
2016-10-08,2016-10-13,Standard Class,Consumer,North Carolina,Storage,0.2,387.72,5,-67.851,0.44815848820906234
2017-07-13,2017-07-17,Standard Class,Corporate,Kansas,Storage,0.0,360.38,2,93.6988,0.451504994011538
2017-07-13,2017-07-17,Standard Class,Corporate,Kansas,Paper,0.0,13.56,2,6.2376,0.3542668276747784
2017-04-24,2017-04-25,First Class,Consumer,Arizona,Phones,0.2,552.0,10,34.5,0.5805918806879111
2014-09-07,2014-09-13,Standard Class,Home Office,Oklahoma,Tables,0.0,429.9,5,111.774,0.43651879703435936
2014-09-07,2014-09-13,Standard Class,Home Office,Oklahoma,Binders,0.0,32.06,2,15.3888,0.3641409649658241
2014-09-07,2014-09-13,Standard Class,Home Office,Oklahoma,Chairs,0.0,161.96,2,45.3488,0.4072654842319531
2014-09-07,2014-09-13,Standard Class,Home Office,Oklahoma,Storage,0.0,19.86,2,5.7594,0.35311910451171924
2016-11-21,2016-11-28,Standard Class,Consumer,New York,Paper,0.0,12.96,2,6.3504,0.3538893865019248
2017-09-16,2017-09-18,Second Class,Consumer,Pennsylvania,Paper,0.2,20.544,6,6.42,0.39879560706136596
2016-07-19,2016-07-25,Standard Class,Consumer,Mississippi,Furnishings,0.0,185.58,6,76.0878,0.45005893687989745
2016-07-19,2016-07-25,Standard Class,Consumer,Mississippi,Binders,0.0,77.56,2,35.6776,0.3892218823435931
2016-07-19,2016-07-25,Standard Class,Consumer,Mississippi,Storage,0.0,87.92,4,0.8792,0.3680487980721998
2016-07-19,2016-07-25,Standard Class,Consumer,Mississippi,Paper,0.0,245.94,6,120.5106,0.4644885344538143
2016-07-19,2016-07-25,Standard Class,Consumer,Mississippi,Binders,0.0,8.6,1,4.042,0.4006929204799706
2016-07-19,2016-07-25,Standard Class,Consumer,Mississippi,Bookcases,0.0,504.9,5,126.225,0.4441643944626227
2017-09-15,2017-09-21,Standard Class,Consumer,California,Binders,0.2,2357.488,7,884.058,0.6871720680268054
2017-09-15,2017-09-21,Standard Class,Consumer,California,Phones,0.2,369.544,7,32.3351,0.4578260475430109
2017-09-15,2017-09-21,Standard Class,Consumer,California,Chairs,0.2,184.752,3,-20.7846,0.39094580919158006
2016-12-11,2016-12-11,Same Day,Corporate,Ohio,Storage,0.2,64.96,5,-4.06,0.38314265532683617
2016-12-11,2016-12-11,Same Day,Corporate,Ohio,Supplies,0.2,13.52,2,1.69,0.35167522498979414
2016-12-11,2016-12-11,Same Day,Corporate,Ohio,Chairs,0.3,458.43,5,-137.529,0.4773161607695699
2016-12-11,2016-12-11,Same Day,Corporate,Ohio,Appliances,0.2,387.136,4,24.196,0.41478941363193095
2016-12-11,2016-12-11,Same Day,Corporate,Ohio,Tables,0.4,328.59,3,-147.8655,0.47403315081278663
2014-12-10,2014-12-14,Standard Class,Corporate,Idaho,Chairs,0.2,338.352,3,4.2294,0.39420300837440125
2014-12-10,2014-12-14,Standard Class,Corporate,Idaho,Paper,0.0,25.92,4,12.4416,0.36283971703913553
2014-12-10,2014-12-14,Standard Class,Corporate,Idaho,Paper,0.0,91.36,4,42.0256,0.38108950846423273
2014-12-13,2014-12-17,Standard Class,Corporate,Arizona,Furnishings,0.2,87.96,3,7.6965,0.3525036376280307
2014-12-13,2014-12-17,Standard Class,Corporate,Arizona,Binders,0.7,5.214,2,-4.1712,0.36352048148888344
2017-09-21,2017-09-27,Standard Class,Consumer,Florida,Binders,0.7,12.294,1,-8.6058,0.43141959310758216
2017-09-07,2017-09-11,Standard Class,Consumer,California,Furnishings,0.0,19.76,4,8.2992,0.36095031426887075
2015-11-02,2015-11-07,Standard Class,Consumer,New York,Chairs,0.1,109.764,2,8.5372,0.37413578935337377
2017-12-11,2017-12-18,Standard Class,Corporate,Massachusetts,Phones,0.0,128.85,3,3.8655,0.36522977500335124
2017-04-01,2017-04-03,First Class,Corporate,South Carolina,Furnishings,0.0,127.95,3,21.7515,0.36820586687832624
2015-12-30,2016-01-03,Standard Class,Consumer,California,Paper,0.0,68.52,3,31.5192,0.37088132210565977
2015-12-30,2016-01-03,Standard Class,Consumer,California,Storage,0.0,74.94,3,14.2386,0.3571793789030889
2015-12-30,2016-01-03,Standard Class,Consumer,California,Machines,0.2,2548.56,6,286.713,0.6452776404402392
2015-12-30,2016-01-03,Standard Class,Consumer,California,Envelopes,0.0,271.44,3,122.148,0.4326254024763753
2015-12-30,2016-01-03,Standard Class,Consumer,California,Phones,0.2,287.88,3,35.985,0.4016035056208331
2016-03-10,2016-03-11,First Class,Home Office,California,Paper,0.0,14.9,5,7.152,0.3737250778231423
2016-03-10,2016-03-11,First Class,Home Office,California,Phones,0.2,4158.912,8,363.9048,0.7209906273813569
2014-04-06,2014-04-12,Standard Class,Corporate,California,Furnishings,0.0,91.96,2,15.6332,0.36792447948988877
2014-04-06,2014-04-12,Standard Class,Corporate,California,Furnishings,0.0,33.11,7,12.9129,0.4101931518061155
2014-04-06,2014-04-12,Standard Class,Corporate,California,Paper,0.0,19.44,3,9.3312,0.34885258388075313
2014-04-06,2014-04-12,Standard Class,Corporate,California,Paper,0.0,55.48,1,26.6304,0.44815140876744575
2014-10-05,2014-10-10,Second Class,Consumer,Ohio,Appliances,0.2,91.92,5,11.49,0.3784290744856011
2016-08-13,2016-08-13,Same Day,Consumer,Louisiana,Appliances,0.0,17.34,2,4.6818,0.35301425607468234
2016-08-13,2016-08-13,Same Day,Consumer,Louisiana,Accessories,0.0,71.98,2,15.1158,0.3653200823864484
2014-11-17,2014-11-21,Standard Class,Consumer,Texas,Envelopes,0.2,7.08,3,2.478,0.34853198380245803
2017-04-24,2017-04-27,First Class,Corporate,Rhode Island,Accessories,0.0,69.98,2,4.8986,0.36231663355992094
2017-08-24,2017-08-26,Second Class,Consumer,Ohio,Appliances,0.2,646.272,8,64.6272,0.5144005649280862
2017-08-24,2017-08-26,Second Class,Consumer,Ohio,Paper,0.2,10.368,2,3.7584,0.35169940064140687
2017-02-23,2017-03-02,Standard Class,Corporate,Washington,Fasteners,0.0,8.4,5,0.336,0.3788972065188967
2017-02-23,2017-03-02,Standard Class,Corporate,Washington,Phones,0.2,71.96,5,25.186,0.3781460611693494
2016-11-19,2016-11-21,First Class,Consumer,North Carolina,Art,0.2,18.48,2,6.006,0.35359625856153654
2016-11-14,2016-11-15,First Class,Consumer,California,Art,0.0,9.84,3,2.8536,0.3486970412593338
2017-07-06,2017-07-06,Same Day,Consumer,Florida,Chairs,0.2,239.24,1,23.924,0.47350526720002317
2016-12-25,2017-01-01,Standard Class,Corporate,New Hampshire,Furnishings,0.0,21.12,4,6.5472,0.3619994522651649
2017-04-23,2017-04-25,First Class,Consumer,New York,Supplies,0.0,54.9,5,15.372,0.3719296757815378
2015-12-14,2015-12-18,Standard Class,Home Office,California,Furnishings,0.0,15.24,3,5.1816,0.3483068316852313
2015-04-19,2015-04-25,Standard Class,Consumer,Texas,Appliances,0.8,19.568,2,-52.8336,0.42824868464902616
2015-04-19,2015-04-25,Standard Class,Consumer,Texas,Binders,0.8,310.392,4,-512.1468,0.5708063072602129
2016-09-04,2016-09-08,Standard Class,Consumer,Kentucky,Furnishings,0.0,42.6,3,16.614,0.3525688982747732
2016-09-04,2016-09-08,Standard Class,Consumer,Kentucky,Binders,0.0,113.94,6,54.6912,0.43562216853193053
2016-09-04,2016-09-08,Standard Class,Consumer,Kentucky,Storage,0.0,129.92,4,5.1968,0.3780529435699555
2016-09-04,2016-09-08,Standard Class,Consumer,Kentucky,Art,0.0,5.28,3,2.5344,0.35347531946694155
2017-09-24,2017-09-29,Standard Class,Corporate,California,Phones,0.2,859.2,3,75.18,0.49127602769059936
